Date,load,RT_LMP,RT_EC,RT_CC,RT_MLC,DryBulb,DewPnt
2023-02-25 16:00:00,3702.337,148.38,152.63,0.0,-4.25,22,14
2023-02-25 17:00:00,3830.57,150.68,155.3,0.0,-4.62,22,16
2023-02-25 18:00:00,3908.757,182.81,189.27,0.0,-6.46,21,17
2023-02-25 19:00:00,3793.106,141.9,146.72,0.0,-4.82,22,17
2023-02-25 20:00:00,3686.51,156.32,162.06,0.0,-5.74,22,17
2023-02-25 21:00:00,3545.634,147.36,152.96,0.0,-5.6000000000000005,22,17
2023-02-25 22:00:00,3370.605,124.65,129.33,0.0,-4.68,21,16
2023-02-25 23:00:00,3208.646,110.65,115.01,0.0,-4.36,19,15
2023-02-26 00:00:00,3104.508,169.76,176.52,0.0,-6.76,16,13
2023-02-26 01:00:00,3010.85,177.93,183.87,0.0,-5.94,13,10
2023-02-26 02:00:00,2973.058,158.59,163.89,0.0,-5.3,11,8
2023-02-26 03:00:00,2957.397,174.73,180.34,0.0,-5.61,10,6
2023-02-26 04:00:00,2969.225,195.42,201.84,0.0,-6.42,14,9
2023-02-26 05:00:00,3032.285,203.89,210.83,0.0,-6.94,16,13
2023-02-26 06:00:00,3126.965,213.35,221.02,0.0,-7.67,18,15
2023-02-26 07:00:00,3252.263,229.89,238.34,0.0,-8.45,19,16
2023-02-26 08:00:00,3397.92,272.1,281.93,0.0,-9.83,20,18
2023-02-26 09:00:00,3435.822,269.01,277.90000000000003,0.0,-8.89,22,20
2023-02-26 10:00:00,3488.4770000000003,194.32,201.35,0.0,-7.03,24,22
2023-02-26 11:00:00,3444.856,179.0,185.93,0.0,-6.93,29,25
2023-02-26 12:00:00,3415.253,257.04,267.51,0.0,-10.47,33,26
2023-02-26 13:00:00,3350.18,211.49,220.25,0.0,-8.76,36,28
2023-02-26 14:00:00,3274.336,132.56,138.03,0.0,-5.47,37,26
2023-02-26 15:00:00,3206.433,80.65,83.8,0.0,-3.15,39,27
2023-02-26 16:00:00,3323.6040000000003,104.77,108.97,0.0,-4.2,38,27
2023-02-26 17:00:00,3575.015,251.2,261.59000000000003,0.0,-10.39,38,27
2023-02-26 18:00:00,3726.718,353.1500000000001,367.33,0.0,-14.18,37,27
2023-02-26 19:00:00,3664.447,289.22,300.1500000000001,0.0,-10.93,37,26
2023-02-26 20:00:00,3552.307,186.46,192.98,0.0,-6.5200000000000005,34,22
2023-02-26 21:00:00,3351.7870000000003,135.94,140.43,0.0,-4.49,36,20
2023-02-26 22:00:00,3120.4440000000004,121.02,125.32,0.0,-4.3,34,21
2023-02-26 23:00:00,2915.4040000000005,98.44,102.25,0.0,-3.81,34,22
2023-02-27 00:00:00,2783.947,173.4,180.85,0.0,-7.45,34,23
2023-02-27 01:00:00,2727.9990000000003,174.07,181.56,0.0,-7.49,33,21
2023-02-27 02:00:00,2707.2940000000003,111.65,116.36,0.0,-4.71,32,19
2023-02-27 03:00:00,2726.538,114.25,118.89,0.0,-4.64,32,17
2023-02-27 04:00:00,2838.664,153.74,159.87,0.0,-6.13,31,17
2023-02-27 05:00:00,3066.546,167.99,174.38,0.0,-6.3900000000000015,30,17
2023-02-27 06:00:00,3430.146,164.98,171.06,0.0,-6.08,29,17
2023-02-27 07:00:00,3533.463,158.24,164.22,0.0,-5.98,28,17
2023-02-27 08:00:00,3377.698,107.5,111.7,0.0,-4.2,31,18
2023-02-27 09:00:00,3247.86,66.44,69.29,0.0,-2.85,34,19
2023-02-27 10:00:00,3179.745,81.68,84.85000000000002,0.0,-3.17,33,18
2023-02-27 11:00:00,3046.481,69.51,72.01,0.0,-2.5,34,17
2023-02-27 12:00:00,2953.36,65.63,67.59,0.0,-1.96,35,14
2023-02-27 13:00:00,2906.5840000000003,65.44,67.28,0.0,-1.84,37,13
2023-02-27 14:00:00,2957.983,62.79,64.68,0.0,-1.89,37,12
2023-02-27 15:00:00,3139.005,72.9,75.42,0.0,-2.52,39,13
2023-02-27 16:00:00,3392.937,89.78,92.99,0.0,-3.21,38,12
2023-02-27 17:00:00,3703.847,115.39,119.19,0.0,-3.8,37,13
2023-02-27 18:00:00,3833.028,154.97,160.31,0.0,-5.34,37,14
2023-02-27 19:00:00,3759.355,115.93,119.89,0.0,-3.96,36,19
2023-02-27 20:00:00,3620.174,94.99,98.11,0.0,-3.12,34,20
2023-02-27 21:00:00,3444.531,125.59,129.56,0.0,-3.97,34,20
2023-02-27 22:00:00,3218.619,128.58,132.88,0.0,-4.3,29,26
2023-02-27 23:00:00,3017.929,116.74,121.04,0.0,-4.3,29,26
2023-02-28 00:00:00,2880.601,114.77,119.16,0.0,-4.39,29,26
2023-02-28 01:00:00,2808.256,85.65,88.69,0.0,-3.04,28,25
2023-02-28 02:00:00,2767.562,68.06,70.13,0.0,-2.07,26,23
2023-02-28 03:00:00,2766.226,62.54,64.38,0.0,-1.84,27,23
2023-02-28 04:00:00,2828.362,63.17,65.11,0.0,-1.94,26,23
2023-02-28 05:00:00,2970.3340000000003,63.35,65.36,0.02,-2.03,27,24
2023-02-28 06:00:00,3169.633,63.6,65.49,0.09,-1.98,27,24
2023-02-28 07:00:00,3369.463,75.15,77.38,0.02,-2.25,27,24
2023-02-28 08:00:00,3537.21,82.9,85.41,0.0,-2.51,28,24
2023-02-28 09:00:00,3638.328,88.9,91.45,0.0,-2.5500000000000003,29,25
2023-02-28 10:00:00,3716.736,84.13,86.60000000000002,0.02,-2.49,30,26
2023-02-28 11:00:00,3756.004,96.48,99.15,0.16,-2.83,31,28
2023-02-28 12:00:00,3755.313,88.58,91.02,0.14,-2.58,32,29
2023-02-28 13:00:00,3734.287,74.3,76.45,0.03,-2.18,33,30
2023-02-28 14:00:00,3686.902,71.54,73.64,0.01,-2.11,33,30
2023-02-28 15:00:00,3673.143,74.62,76.84,0.0,-2.22,34,31
2023-02-28 16:00:00,3722.231,74.25,76.38,0.0,-2.13,34,31
2023-02-28 17:00:00,3854.64,81.68,84.21000000000002,0.0,-2.53,34,31
2023-02-28 18:00:00,3938.242,93.81,96.79,0.0,-2.98,34,31
2023-02-28 19:00:00,3817.115,96.55,99.98,0.0,-3.43,34,32
2023-02-28 20:00:00,3644.166,70.32000000000001,72.97,0.0,-2.65,34,32
2023-02-28 21:00:00,3420.074,80.42,83.42,0.0,-3.0,34,32
2023-02-28 22:00:00,3169.155,54.6,56.51,0.0,-1.91,33,31
2023-02-28 23:00:00,2963.16,53.82,55.45,0.0,-1.63,31,29
2023-03-01 00:00:00,2818.952,43.03,44.14,0.0,-1.11,30,28
2023-03-01 01:00:00,2747.021,36.03,36.89,0.0,-0.86,29,27
2023-03-01 02:00:00,2726.137,39.83,40.83,0.0,-1.0,27,25
2023-03-01 03:00:00,2740.542,40.9,41.92,0.0,-1.02,28,24
2023-03-01 04:00:00,2836.12,40.03,41.11,0.0,-1.08,27,23
2023-03-01 05:00:00,3064.218,43.48,44.92,0.0,-1.44,27,23
2023-03-01 06:00:00,3442.131,76.86,79.84,0.0,-2.98,29,23
2023-03-01 07:00:00,3596.032,79.57000000000002,82.65,0.0,-3.08,27,22
2023-03-01 08:00:00,3502.4120000000003,66.78,69.25,0.0,-2.47,26,22
2023-03-01 09:00:00,3366.573,52.9,54.77,0.0,-1.87,30,26
2023-03-01 10:00:00,3255.962,32.62,33.81,0.0,-1.19,36,27
2023-03-01 11:00:00,3189.972,29.45,30.48,0.0,-1.03,37,26
2023-03-01 12:00:00,3204.441,31.33,32.15,0.0,-0.8200000000000001,40,26
2023-03-01 13:00:00,3290.716,79.14,81.05,0.0,-1.91,42,25
2023-03-01 14:00:00,3365.282,62.87000000000001,64.4,0.0,-1.53,40,26
2023-03-01 15:00:00,3417.611,57.42,59.02,0.0,-1.6,40,26
2023-03-01 16:00:00,3550.776,66.06,67.92,0.0,-1.86,39,28
2023-03-01 17:00:00,3674.087,61.78,63.67,0.0,-1.89,38,29
2023-03-01 18:00:00,3742.603,60.23,62.03,0.0,-1.8,38,29
2023-03-01 19:00:00,3682.367,49.82,51.36,0.0,-1.54,38,27
2023-03-01 20:00:00,3540.96,52.12000000000001,53.7,0.0,-1.58,37,27
2023-03-01 21:00:00,3336.458,41.4,42.59,0.0,-1.19,37,28
2023-03-01 22:00:00,3077.539,34.6,35.58,0.0,-0.98,36,30
2023-03-01 23:00:00,2841.015,31.39,32.27,0.0,-0.88,35,32
2023-03-02 00:00:00,2693.22,30.72,31.6,0.0,-0.88,34,32
2023-03-02 01:00:00,2605.648,31.86,32.730000000000004,0.0,-0.87,34,32
2023-03-02 02:00:00,2563.114,31.2,32.06,0.0,-0.86,34,32
2023-03-02 03:00:00,2560.834,30.27,31.15,0.0,-0.88,34,32
2023-03-02 04:00:00,2634.467,30.58,31.53,0.0,-0.95,34,32
2023-03-02 05:00:00,2842.065,39.37,40.7,0.0,-1.33,34,32
2023-03-02 06:00:00,3193.9190000000003,40.31,41.75,0.0,-1.44,34,32
2023-03-02 07:00:00,3425.046,57.11,59.1,0.0,-1.99,34,32
2023-03-02 08:00:00,3517.935,54.98,56.92,0.0,-1.94,34,32
2023-03-02 09:00:00,3510.433,57.23,59.25,0.0,-2.02,36,34
2023-03-02 10:00:00,3458.591,58.6,60.74,0.0,-2.14,36,33
2023-03-02 11:00:00,3359.4790000000003,49.26,51.05,0.0,-1.79,37,34
2023-03-02 12:00:00,3305.197,44.68,46.28,0.0,-1.6,38,34
2023-03-02 13:00:00,3189.883,36.37,37.76,0.0,-1.39,39,34
2023-03-02 14:00:00,3084.187,29.63,30.73,0.0,-1.1,40,36
2023-03-02 15:00:00,3070.5840000000003,34.24,35.51,0.0,-1.27,46,35
2023-03-02 16:00:00,3188.264,39.84,41.18,0.0,-1.34,46,33
2023-03-02 17:00:00,3445.691,58.37000000000001,60.22,0.0,-1.85,44,31
2023-03-02 18:00:00,3611.971,61.17,63.14,0.0,-1.97,41,30
2023-03-02 19:00:00,3550.7540000000004,55.54,57.25,0.0,-1.71,41,28
2023-03-02 20:00:00,3435.982,46.84,48.16,0.0,-1.32,40,28
2023-03-02 21:00:00,3251.2070000000003,54.72,56.36,0.0,-1.64,40,27
2023-03-02 22:00:00,3021.1490000000003,50.9,52.54,0.0,-1.64,39,26
2023-03-02 23:00:00,2790.183,28.92,29.73,0.0,-0.81,38,25
2023-03-03 00:00:00,2653.078,43.97,45.1,0.0,-1.13,38,25
2023-03-03 01:00:00,2584.351,42.58,43.57,0.01,-1.0,37,26
2023-03-03 02:00:00,2558.328,37.74,38.59,0.0,-0.85,35,25
2023-03-03 03:00:00,2563.643,37.0,37.88,0.0,-0.88,34,24
2023-03-03 04:00:00,2655.219,37.87,38.79,0.0,-0.92,32,23
2023-03-03 05:00:00,2893.0290000000005,40.76,41.77,0.01,-1.02,30,22
2023-03-03 06:00:00,3230.554,42.7,43.87,0.02,-1.19,31,22
2023-03-03 07:00:00,3323.954,33.65,34.52,0.02,-0.89,32,22
2023-03-03 08:00:00,3151.951,25.92,26.5,0.0,-0.58,36,24
2023-03-03 09:00:00,3045.391,24.37,24.71,0.0,-0.34,38,22
2023-03-03 10:00:00,2919.923,25.37,25.72,0.0,-0.35,39,21
2023-03-03 11:00:00,2753.408,24.78,25.05,0.0,-0.27,42,20
2023-03-03 12:00:00,2773.485,25.49,25.68,0.0,-0.19,43,17
2023-03-03 13:00:00,2874.426,28.34,28.56,0.0,-0.22,44,18
2023-03-03 14:00:00,2959.692,32.59,33.07,0.0,-0.48,44,17
2023-03-03 15:00:00,3098.1220000000003,35.72,36.43,0.0,-0.71,44,17
2023-03-03 16:00:00,3268.371,36.8,37.64,0.0,-0.84,45,19
2023-03-03 17:00:00,3434.348,41.47,42.55,0.0,-1.08,43,20
2023-03-03 18:00:00,3523.179,51.72,53.16,0.0,-1.44,42,20
2023-03-03 19:00:00,3448.377,36.09,37.09,0.0,-1.0,41,26
2023-03-03 20:00:00,3333.704,33.82,34.72,0.0,-0.9,39,24
2023-03-03 21:00:00,3197.7070000000003,55.14,56.61,0.0,-1.47,37,27
2023-03-03 22:00:00,3008.583,37.42,38.4,0.0,-0.98,33,31
2023-03-03 23:00:00,2840.653,33.05,33.85,0.0,-0.8,33,31
2023-03-04 00:00:00,2699.215,36.19,37.15,0.0,-0.96,33,31
2023-03-04 01:00:00,2630.894,31.45,32.32,0.0,-0.87,33,30
2023-03-04 02:00:00,2591.1620000000003,29.91,30.72,0.0,-0.81,33,30
2023-03-04 03:00:00,2556.038,29.78,30.59,0.0,-0.81,34,30
2023-03-04 04:00:00,2577.225,30.07,30.97,0.0,-0.9,33,30
2023-03-04 05:00:00,2652.719,30.54,31.52,0.0,-0.98,33,31
2023-03-04 06:00:00,2781.3320000000003,29.56,30.53,0.0,-0.97,33,31
2023-03-04 07:00:00,2927.329,29.81,30.78,0.0,-0.97,33,31
2023-03-04 08:00:00,3108.851,31.88,32.910000000000004,0.0,-1.03,33,31
2023-03-04 09:00:00,3217.081,39.21,40.41,0.0,-1.2,34,31
2023-03-04 10:00:00,3207.69,57.54,59.44,0.0,-1.9,35,32
2023-03-04 11:00:00,3141.483,39.25,40.62,0.0,-1.37,36,32
2023-03-04 12:00:00,3119.502,36.95,38.26,0.0,-1.31,38,33
2023-03-04 13:00:00,3088.746,39.89,41.34,0.0,-1.45,38,32
2023-03-04 14:00:00,3052.06,37.78,39.08,0.0,-1.3,38,32
2023-03-04 15:00:00,3097.1020000000003,43.08,44.65,0.0,-1.57,38,31
2023-03-04 16:00:00,3235.417,55.76,58.03,0.0,-2.27,38,30
2023-03-04 17:00:00,3381.541,69.09,72.03,0.0,-2.94,37,30
2023-03-04 18:00:00,3443.634,64.15,66.87,0.0,-2.72,37,27
2023-03-04 19:00:00,3356.708,59.72,62.02,0.0,-2.3000000000000003,36,29
2023-03-04 20:00:00,3237.83,45.2,46.83,0.0,-1.63,35,30
2023-03-04 21:00:00,3110.5170000000003,53.92,55.85,0.0,-1.93,35,30
2023-03-04 22:00:00,2923.59,44.96,46.48,0.0,-1.52,35,30
2023-03-04 23:00:00,2759.366,35.21,36.51,0.0,-1.3,35,29
2023-03-05 00:00:00,2621.858,30.59,31.56,0.0,-0.97,35,29
2023-03-05 01:00:00,2527.159,29.49,30.31,0.0,-0.8200000000000001,36,29
2023-03-05 02:00:00,2470.911,28.52,29.26,0.0,-0.74,34,30
2023-03-05 03:00:00,2455.733,26.69,27.38,0.0,-0.6900000000000001,35,30
2023-03-05 04:00:00,2470.567,26.09,26.76,0.0,-0.67,35,29
2023-03-05 05:00:00,2539.212,26.57,27.28,0.0,-0.71,35,28
2023-03-05 06:00:00,2640.303,27.06,27.78,0.02,-0.74,35,27
2023-03-05 07:00:00,2715.3320000000003,24.83,25.46,0.03,-0.66,36,26
2023-03-05 08:00:00,2762.242,28.31,29.06,0.0,-0.75,36,27
2023-03-05 09:00:00,2663.656,25.23,25.93,0.0,-0.7000000000000001,37,26
2023-03-05 10:00:00,2522.702,-1.92,-1.96,0.0,0.04,39,26
2023-03-05 11:00:00,2470.151,26.85,27.31,0.0,-0.46,41,26
2023-03-05 12:00:00,2496.736,25.51,25.84,0.03,-0.36,44,27
2023-03-05 13:00:00,2607.905,-10.51,-10.69,0.01,0.17,44,27
2023-03-05 14:00:00,2686.809,26.09,26.45,0.04,-0.4,44,28
2023-03-05 15:00:00,2780.96,20.68,20.99,0.04,-0.35,45,28
2023-03-05 16:00:00,2959.202,25.38,25.75,0.07,-0.44,44,28
2023-03-05 17:00:00,3194.93,27.2,27.73,0.08,-0.61,43,29
2023-03-05 18:00:00,3369.627,28.55,29.11,0.08,-0.64,42,28
2023-03-05 19:00:00,3306.513,30.36,30.94,0.08,-0.66,41,27
2023-03-05 20:00:00,3206.926,26.5,26.99,0.07,-0.56,41,27
2023-03-05 21:00:00,3013.155,25.19,25.61,0.09,-0.51,41,28
2023-03-05 22:00:00,2790.253,23.44,23.76,0.13,-0.45,41,29
2023-03-05 23:00:00,2599.414,20.24,20.43,0.13,-0.32,40,29
2023-03-06 00:00:00,2472.989,20.5,20.59,0.13,-0.22,39,28
2023-03-06 01:00:00,2400.633,19.19,19.2,0.13,-0.14,39,28
2023-03-06 02:00:00,2381.388,19.55,19.56,0.13,-0.14,37,28
2023-03-06 03:00:00,2403.97,20.44,20.46,0.13,-0.15,37,27
2023-03-06 04:00:00,2504.55,23.55,23.62,0.14,-0.21,37,28
2023-03-06 05:00:00,2738.226,24.65,24.82,0.1,-0.27,37,28
2023-03-06 06:00:00,3084.895,31.38,31.7,0.09,-0.41,38,27
2023-03-06 07:00:00,3178.8520000000003,27.59,27.86,0.07,-0.34,39,26
2023-03-06 08:00:00,3023.208,23.51,22.1,1.61,-0.2,40,25
2023-03-06 09:00:00,2831.316,12.53,11.19,1.41,-0.07,41,24
2023-03-06 10:00:00,2707.506,-48.28,-49.42,0.7000000000000001,0.44,44,23
2023-03-06 11:00:00,2654.321,8.120000000000001,7.92,0.21,-0.01,47,21
2023-03-06 12:00:00,2723.058,16.41,16.23,0.22,-0.04,49,18
2023-03-06 13:00:00,2901.365,28.36,28.16,0.25,-0.05,51,16
2023-03-06 14:00:00,2824.014,29.07,28.51,0.8,-0.24,49,14
2023-03-06 15:00:00,2820.452,28.68,28.82,0.24,-0.38,49,13
2023-03-06 16:00:00,3025.081,34.62,34.84,0.25,-0.47,49,10
2023-03-06 17:00:00,3346.905,63.72,64.38,0.37,-1.03,47,11
2023-03-06 18:00:00,3553.5290000000005,102.42,103.65,0.54,-1.77,43,14
2023-03-06 19:00:00,3491.385,68.29,69.0,0.37,-1.08,41,15
2023-03-06 20:00:00,3359.5690000000004,65.31,65.86,0.35,-0.9,39,15
2023-03-06 21:00:00,3160.535,56.46,54.3,2.95,-0.79,39,14
2023-03-06 22:00:00,2912.607,30.89,30.66,0.58,-0.35,38,14
2023-03-06 23:00:00,2669.5,22.68,20.57,2.31,-0.2,38,12
2023-03-07 00:00:00,2535.963,25.41,25.5,0.29,-0.38,37,12
2023-03-07 01:00:00,2464.394,26.12,26.53,0.1,-0.51,36,12
2023-03-07 02:00:00,2435.5,25.95,26.32,0.07,-0.44,36,11
2023-03-07 03:00:00,2433.434,25.56,25.56,0.4,-0.4,36,11
2023-03-07 04:00:00,2523.23,24.77,24.93,0.26,-0.42,34,13
2023-03-07 05:00:00,2729.34,31.72,32.3,0.11,-0.6900000000000001,34,15
2023-03-07 06:00:00,3099.554,46.71,47.71,0.13,-1.13,34,13
2023-03-07 07:00:00,3264.3790000000004,70.29,71.63,0.17,-1.51,33,14
2023-03-07 08:00:00,3140.68,34.910000000000004,35.55000000000001,0.09,-0.73,35,12
2023-03-07 09:00:00,2918.015,21.23,21.58,0.04,-0.39,38,12
2023-03-07 10:00:00,2787.023,24.9,25.38,0.05,-0.53,39,13
2023-03-07 11:00:00,2721.568,39.83,40.52,0.12,-0.81,42,15
2023-03-07 12:00:00,2664.728,38.48,39.15,0.06,-0.73,43,16
2023-03-07 13:00:00,2695.509,39.46,40.15,0.06,-0.75,43,16
2023-03-07 14:00:00,2830.593,45.41,46.37,0.1,-1.06,43,17
2023-03-07 15:00:00,3030.443,48.66,49.86,0.12,-1.32,41,17
2023-03-07 16:00:00,3252.423,66.94,68.19,0.16,-1.41,39,16
2023-03-07 17:00:00,3523.935,53.68,54.81,0.08,-1.21,37,16
2023-03-07 18:00:00,3707.214,93.24,95.54,0.21,-2.51,34,15
2023-03-07 19:00:00,3662.595,58.72,60.13,0.12,-1.53,33,15
2023-03-07 20:00:00,3580.868,82.69,84.52,0.2,-2.03,32,14
2023-03-07 21:00:00,3384.638,65.78,66.85,0.17,-1.24,31,13
2023-03-07 22:00:00,3124.45,51.73,52.35,0.19,-0.81,30,13
2023-03-07 23:00:00,2921.455,44.67,45.34,0.15,-0.8200000000000001,29,13
2023-03-08 00:00:00,2792.371,51.04,52.1,0.16,-1.22,30,14
2023-03-08 01:00:00,2729.6490000000003,40.94,41.92,0.17,-1.15,29,14
2023-03-08 02:00:00,2698.864,38.15,38.91,0.17,-0.93,28,14
2023-03-08 03:00:00,2712.696,39.55,40.3,0.19,-0.94,28,15
2023-03-08 04:00:00,2788.781,39.69,40.5,0.21,-1.02,28,15
2023-03-08 05:00:00,3015.1490000000003,56.82,58.04,0.36,-1.58,30,15
2023-03-08 06:00:00,3356.345,59.83,61.18,0.51,-1.86,29,16
2023-03-08 07:00:00,3433.595,50.98,52.32,0.31,-1.65,30,16
2023-03-08 08:00:00,3322.059,69.58,71.37,0.19,-1.98,31,17
2023-03-08 09:00:00,3066.437,37.96,38.59,0.19,-0.8200000000000001,34,18
2023-03-08 10:00:00,2986.428,29.9,30.45,0.14,-0.6900000000000001,40,21
2023-03-08 11:00:00,2923.764,28.91,29.5,0.14,-0.73,41,22
2023-03-08 12:00:00,2869.2990000000004,27.57,28.05,0.13,-0.61,43,23
2023-03-08 13:00:00,2845.577,25.9,26.26,0.12,-0.48,45,24
2023-03-08 14:00:00,2828.588,24.73,24.96,0.14,-0.37,46,24
2023-03-08 15:00:00,2932.298,25.48,25.73,0.12,-0.37,47,24
2023-03-08 16:00:00,3136.4840000000004,26.43,26.8,0.11,-0.48,45,23
2023-03-08 17:00:00,3450.946,41.6,42.53,0.06,-0.99,43,23
2023-03-08 18:00:00,3641.63,53.94,55.28,0.12,-1.46,40,24
2023-03-08 19:00:00,3608.611,50.46,51.6,0.11,-1.25,39,23
2023-03-08 20:00:00,3486.8920000000003,47.77,48.68,0.11,-1.02,38,23
2023-03-08 21:00:00,3293.72,40.83,41.48,0.1,-0.75,38,23
2023-03-08 22:00:00,3027.7540000000004,31.49,31.91,0.09,-0.51,37,23
2023-03-08 23:00:00,2797.485,26.35,26.72,0.09,-0.46,38,24
2023-03-09 00:00:00,2657.7070000000003,24.52,23.72,1.23,-0.43,38,24
2023-03-09 01:00:00,2593.907,27.58,27.57,0.49,-0.48,36,23
2023-03-09 02:00:00,2573.166,27.53,27.9,0.09,-0.46,34,22
2023-03-09 03:00:00,2588.624,27.65,28.1,0.03,-0.48,33,22
2023-03-09 04:00:00,2671.634,25.18,25.56,0.05,-0.43,33,22
2023-03-09 05:00:00,2908.4790000000003,26.03,26.53,0.09,-0.59,32,22
2023-03-09 06:00:00,3242.505,43.61,44.7,0.07,-1.16,32,21
2023-03-09 07:00:00,3337.223,45.16,46.35,0.02,-1.21,33,21
2023-03-09 08:00:00,3183.712,25.97,26.53,0.0,-0.56,34,21
2023-03-09 09:00:00,2948.653,14.43,14.67,0.01,-0.25,38,22
2023-03-09 10:00:00,2802.946,20.91,21.22,0.01,-0.32,42,23
2023-03-09 11:00:00,2696.001,-9.41,-9.51,0.0,0.1,45,23
2023-03-09 12:00:00,2618.462,-7.01,-7.08,0.0,0.07,47,23
2023-03-09 13:00:00,2611.94,10.45,10.49,0.01,-0.05,50,23
2023-03-09 14:00:00,2660.752,19.68,19.75,0.02,-0.09,50,23
2023-03-09 15:00:00,2813.413,24.83,25.17,0.0,-0.34,51,23
2023-03-09 16:00:00,3024.656,27.48,28.11,0.0,-0.63,47,23
2023-03-09 17:00:00,3298.311,33.28,34.21,0.0,-0.93,47,24
2023-03-09 18:00:00,3498.2490000000003,44.18,45.6,0.0,-1.42,44,23
2023-03-09 19:00:00,3453.198,40.59,41.85,0.0,-1.26,40,23
2023-03-09 20:00:00,3355.315,34.37,35.33,0.0,-0.96,39,23
2023-03-09 21:00:00,3174.217,31.32,32.03,0.0,-0.71,37,23
2023-03-09 22:00:00,2956.073,26.27,26.84,0.0,-0.5700000000000001,36,23
2023-03-09 23:00:00,2727.918,23.19,23.64,0.0,-0.45,34,22
2023-03-10 00:00:00,2615.414,23.57,23.95,0.0,-0.38,33,23
2023-03-10 01:00:00,2555.636,23.65,24.02,0.0,-0.37,32,22
2023-03-10 02:00:00,2531.155,22.95,23.31,0.0,-0.36,31,22
2023-03-10 03:00:00,2570.6220000000003,23.84,24.25,0.0,-0.41,27,21
2023-03-10 04:00:00,2668.303,24.13,24.61,0.0,-0.48,25,20
2023-03-10 05:00:00,2875.13,25.68,26.32,0.0,-0.64,27,21
2023-03-10 06:00:00,3201.1490000000003,40.0,41.28,0.0,-1.28,25,21
2023-03-10 07:00:00,3300.885,29.07,29.9,0.0,-0.8300000000000001,29,23
2023-03-10 08:00:00,3185.656,23.25,23.63,0.0,-0.38,33,25
2023-03-10 09:00:00,2976.333,21.85,22.05,0.0,-0.2,36,25
2023-03-10 10:00:00,2885.8,23.14,23.33,0.0,-0.19,41,24
2023-03-10 11:00:00,2808.974,23.24,23.41,0.0,-0.17,43,24
2023-03-10 12:00:00,2779.79,22.84,23.03,0.0,-0.19,46,23
2023-03-10 13:00:00,2815.472,22.05,22.19,0.0,-0.14,48,23
2023-03-10 14:00:00,2925.543,23.04,23.15,0.0,-0.11,49,23
2023-03-10 15:00:00,3045.8590000000004,24.53,24.65,0.0,-0.12,48,23
2023-03-10 16:00:00,3201.468,38.89,39.28,0.0,-0.39,48,24
2023-03-10 17:00:00,3383.704,45.08,45.99,0.0,-0.91,47,27
2023-03-10 18:00:00,3458.929,46.78,48.19,0.0,-1.41,45,29
2023-03-10 19:00:00,3373.786,32.910000000000004,33.84,0.0,-0.93,45,29
2023-03-10 20:00:00,3251.298,27.98,28.68,0.0,-0.7000000000000001,44,31
2023-03-10 21:00:00,3090.886,28.67,29.37,0.0,-0.7000000000000001,43,32
2023-03-10 22:00:00,2888.013,27.34,27.92,0.0,-0.58,42,33
2023-03-10 23:00:00,2701.286,24.58,25.09,0.0,-0.51,41,33
2023-03-11 00:00:00,2559.05,26.31,26.81,0.0,-0.5,39,34
2023-03-11 01:00:00,2478.746,26.68,27.2,0.0,-0.52,38,34
2023-03-11 02:00:00,2443.846,26.45,26.96,0.0,-0.51,37,34
2023-03-11 03:00:00,2435.326,25.79,26.3,0.0,-0.51,35,32
2023-03-11 04:00:00,2465.373,25.92,26.43,0.0,-0.51,34,32
2023-03-11 05:00:00,2559.629,26.16,26.74,0.0,-0.58,34,32
2023-03-11 06:00:00,2701.848,26.01,26.62,0.0,-0.61,34,32
2023-03-11 07:00:00,2857.765,35.26,36.01,0.0,-0.75,35,32
2023-03-11 08:00:00,3003.134,44.39,45.26,0.0,-0.87,34,32
2023-03-11 09:00:00,3050.061,50.88,52.0,0.0,-1.12,36,33
2023-03-11 10:00:00,3053.009,43.28,44.23,0.0,-0.95,38,34
2023-03-11 11:00:00,3061.68,32.38,33.02,0.0,-0.64,39,32
2023-03-11 12:00:00,3089.6740000000004,42.07,42.77,0.0,-0.7000000000000001,41,31
2023-03-11 13:00:00,3076.454,31.64,32.160000000000004,0.0,-0.52,41,29
2023-03-11 14:00:00,3090.371,29.4,29.85,0.0,-0.45,42,29
2023-03-11 15:00:00,3126.165,29.62,30.11,0.0,-0.49,41,29
2023-03-11 16:00:00,3199.361,39.69,40.38,0.0,-0.6900000000000001,41,28
2023-03-11 17:00:00,3304.28,42.85,43.8,0.0,-0.95,42,27
2023-03-11 18:00:00,3385.228,56.34,57.71,0.0,-1.37,41,28
2023-03-11 19:00:00,3310.161,41.19,42.1,0.0,-0.91,39,27
2023-03-11 20:00:00,3211.717,31.65,32.24,0.03,-0.62,35,28
2023-03-11 21:00:00,3066.63,31.43,31.91,0.04,-0.52,33,27
2023-03-11 22:00:00,2899.239,29.78,30.15,0.0,-0.37,36,26
2023-03-11 23:00:00,2755.671,25.02,25.34,0.0,-0.32,35,25
2023-03-12 00:00:00,2626.518,22.23,22.45,0.0,-0.22,33,25
2023-03-12 01:00:00,2594.391,23.1,23.35,0.0,-0.25,31,24
2023-03-12 02:00:00,2562.264,23.97,24.24,0.0,-0.27,34,26
2023-03-12 03:00:00,2533.479,24.72,25.12,0.0,-0.4,32,24
